,Conf,TP,FP,cumTP,cumFP,Precision,Recall
56,0.9329578280448914,0,1,39,18,0.6842105263157895,0.13494809688581316
57,0.9315372109413147,0,1,39,19,0.6724137931034483,0.13494809688581316
58,0.931348443031311,1,0,40,19,0.6779661016949152,0.1384083044982699
59,0.9311651587486267,0,1,40,20,0.6666666666666666,0.1384083044982699
60,0.9311321973800659,0,1,40,21,0.6557377049180327,0.1384083044982699
61,0.929792046546936,1,0,41,21,0.6612903225806451,0.14186851211072665
62,0.9297882318496704,0,1,41,22,0.6507936507936508,0.14186851211072665
63,0.9295557141304016,1,0,42,22,0.65625,0.1453287197231834
64,0.9289867281913757,1,0,43,22,0.6615384615384615,0.14878892733564014
65,0.9280521869659424,1,0,44,22,0.6666666666666666,0.1522491349480969
66,0.9278453588485718,1,0,45,22,0.6716417910447762,0.15570934256055363
67,0.9276160001754761,0,1,45,23,0.6617647058823529,0.15570934256055363
68,0.9268414974212646,1,0,46,23,0.6666666666666666,0.15916955017301038
69,0.9267731308937073,0,1,46,24,0.6571428571428571,0.15916955017301038
70,0.9267640709877014,1,0,47,24,0.6619718309859155,0.16262975778546712
71,0.9266344904899597,0,1,47,25,0.6527777777777778,0.16262975778546712
72,0.9263615608215332,0,1,47,26,0.6438356164383562,0.16262975778546712
73,0.9263192415237427,1,0,48,26,0.6486486486486487,0.16608996539792387
74,0.9233052730560303,0,1,48,27,0.64,0.16608996539792387
75,0.9228777289390564,0,1,48,28,0.631578947368421,0.16608996539792387
76,0.9225456714630127,1,0,49,28,0.6363636363636364,0.1695501730103806
77,0.9224671125411987,0,1,49,29,0.6282051282051282,0.1695501730103806
78,0.9223758578300476,0,1,49,30,0.620253164556962,0.1695501730103806
79,0.9217245578765869,0,1,49,31,0.6125,0.1695501730103806
80,0.9216127991676331,0,1,49,32,0.6049382716049383,0.1695501730103806
81,0.9198355674743652,1,0,50,32,0.6097560975609756,0.17301038062283736
82,0.917296826839447,0,1,50,33,0.6024096385542169,0.17301038062283736
83,0.9163896441459656,1,0,51,33,0.6071428571428571,0.17647058823529413
84,0.9161337614059448,1,0,52,33,0.611764705882353,0.17993079584775087
85,0.9154011607170105,0,1,52,34,0.6046511627906976,0.17993079584775087
86,0.9135715961456299,0,1,52,35,0.5977011494252874,0.17993079584775087
87,0.9135690927505493,0,1,52,36,0.5909090909090909,0.17993079584775087
88,0.9134212732315063,1,0,53,36,0.5955056179775281,0.18339100346020762
