,Conf,TP,FP,cumTP,cumFP,Precision,Recall
64,0.9289867281913757,1,0,40,25,0.6153846153846154,0.15444015444015444
65,0.9280521869659424,1,0,41,25,0.6212121212121212,0.1583011583011583
66,0.9278453588485718,1,0,42,25,0.6268656716417911,0.16216216216216217
67,0.9276160001754761,0,1,42,26,0.6176470588235294,0.16216216216216217
68,0.9268414974212646,1,0,43,26,0.6231884057971014,0.16602316602316602
69,0.9267731308937073,0,1,43,27,0.6142857142857143,0.16602316602316602
70,0.9267640709877014,1,0,44,27,0.6197183098591549,0.16988416988416988
71,0.9266344904899597,0,1,44,28,0.6111111111111112,0.16988416988416988
72,0.9263615608215332,0,1,44,29,0.6027397260273972,0.16988416988416988
73,0.9263192415237427,1,0,45,29,0.6081081081081081,0.17374517374517376
74,0.9233052730560303,0,1,45,30,0.6,0.17374517374517376
75,0.9228777289390564,0,1,45,31,0.5921052631578947,0.17374517374517376
76,0.9225456714630127,1,0,46,31,0.5974025974025974,0.1776061776061776
77,0.9224671125411987,0,1,46,32,0.5897435897435898,0.1776061776061776
78,0.9223758578300476,0,1,46,33,0.5822784810126582,0.1776061776061776
79,0.9217245578765869,0,1,46,34,0.575,0.1776061776061776
80,0.9216127991676331,0,1,46,35,0.5679012345679012,0.1776061776061776
81,0.9198355674743652,1,0,47,35,0.573170731707317,0.18146718146718147
82,0.917296826839447,0,1,47,36,0.5662650602409639,0.18146718146718147
83,0.9163896441459656,1,0,48,36,0.5714285714285714,0.18532818532818532
84,0.9161337614059448,1,0,49,36,0.5764705882352941,0.1891891891891892
85,0.9154011607170105,0,1,49,37,0.5697674418604651,0.1891891891891892
86,0.9135715961456299,0,1,49,38,0.5632183908045977,0.1891891891891892
87,0.9135690927505493,0,1,49,39,0.5568181818181818,0.1891891891891892
88,0.9134212732315063,1,0,50,39,0.5617977528089888,0.19305019305019305
89,0.9128188490867615,0,1,50,40,0.5555555555555556,0.19305019305019305
90,0.9118527173995972,0,1,50,41,0.5494505494505495,0.19305019305019305
91,0.9110405445098877,0,1,50,42,0.5434782608695652,0.19305019305019305
92,0.9101338386535645,0,1,50,43,0.5376344086021505,0.19305019305019305
93,0.9098039269447327,0,1,50,44,0.5319148936170213,0.19305019305019305
94,0.9095978736877441,0,1,50,45,0.5263157894736842,0.19305019305019305
95,0.9095132350921631,1,0,51,45,0.53125,0.1969111969111969
96,0.9094928503036499,0,1,51,46,0.5257731958762887,0.1969111969111969
97,0.909151017665863,0,1,51,47,0.5204081632653061,0.1969111969111969
98,0.9086447954177856,0,1,51,48,0.5151515151515151,0.1969111969111969
99,0.9051218628883362,0,1,51,49,0.51,0.1969111969111969
100,0.9043785929679871,1,0,52,49,0.5148514851485149,0.20077220077220076
101,0.9040010571479797,1,0,53,49,0.5196078431372549,0.20463320463320464
102,0.9035269618034363,0,1,53,50,0.5145631067961165,0.20463320463320464
103,0.903253972530365,0,1,53,51,0.5096153846153846,0.20463320463320464
104,0.9020557403564453,1,0,54,51,0.5142857142857142,0.2084942084942085
105,0.9018511176109314,0,1,54,52,0.5094339622641509,0.2084942084942085
106,0.901614248752594,0,1,54,53,0.5046728971962616,0.2084942084942085
107,0.901259183883667,1,0,55,53,0.5092592592592593,0.21235521235521235
108,0.900967001914978,1,0,56,53,0.5137614678899083,0.21621621621621623
109,0.9009125828742981,1,0,57,53,0.5181818181818182,0.22007722007722008
110,0.9008467793464661,0,1,57,54,0.5135135135135135,0.22007722007722008
111,0.9007583856582642,0,1,57,55,0.5089285714285714,0.22007722007722008
112,0.8988487720489502,0,1,57,56,0.504424778761062,0.22007722007722008
113,0.8971933722496033,0,1,57,57,0.5,0.22007722007722008
114,0.8951573371887207,0,1,57,58,0.4956521739130435,0.22007722007722008
115,0.895083487033844,0,1,57,59,0.49137931034482757,0.22007722007722008
116,0.8948180675506592,0,1,57,60,0.48717948717948717,0.22007722007722008
117,0.8943753838539124,0,1,57,61,0.4830508474576271,0.22007722007722008
118,0.8937900066375732,0,1,57,62,0.4789915966386555,0.22007722007722008
119,0.8932667970657349,0,1,57,63,0.475,0.22007722007722008
120,0.8930255770683289,1,0,58,63,0.4793388429752066,0.22393822393822393
121,0.8924001455307007,1,0,59,63,0.48360655737704916,0.2277992277992278
122,0.8908290863037109,0,1,59,64,0.4796747967479675,0.2277992277992278
123,0.8902285099029541,0,1,59,65,0.47580645161290325,0.2277992277992278
124,0.8896360397338867,0,1,59,66,0.472,0.2277992277992278
125,0.8896093964576721,0,1,59,67,0.46825396825396826,0.2277992277992278
126,0.889570415019989,0,1,59,68,0.4645669291338583,0.2277992277992278
127,0.8892810940742493,1,0,60,68,0.46875,0.23166023166023167
128,0.8891209363937378,1,0,61,68,0.4728682170542636,0.23552123552123552
129,0.8879644274711609,0,1,61,69,0.46923076923076923,0.23552123552123552
130,0.8874139785766602,0,1,61,70,0.46564885496183206,0.23552123552123552
131,0.8861305713653564,0,1,61,71,0.4621212121212121,0.23552123552123552
132,0.8858868479728699,1,0,62,71,0.46616541353383456,0.23938223938223938
133,0.8850261569023132,0,1,62,72,0.4626865671641791,0.23938223938223938
134,0.8850198984146118,0,1,62,73,0.45925925925925926,0.23938223938223938
135,0.8846582174301147,0,1,62,74,0.45588235294117646,0.23938223938223938
136,0.884187638759613,0,1,62,75,0.45255474452554745,0.23938223938223938
137,0.884036123752594,0,1,62,76,0.4492753623188406,0.23938223938223938
138,0.8817607760429382,0,1,62,77,0.4460431654676259,0.23938223938223938
139,0.8816689252853394,0,1,62,78,0.44285714285714284,0.23938223938223938
140,0.8808065056800842,1,0,63,78,0.44680851063829785,0.24324324324324326
141,0.8805698752403259,0,1,63,79,0.44366197183098594,0.24324324324324326
142,0.8801059722900391,0,1,63,80,0.4405594405594406,0.24324324324324326
143,0.8795997500419617,1,0,64,80,0.4444444444444444,0.2471042471042471
144,0.8795149922370911,1,0,65,80,0.4482758620689655,0.25096525096525096
145,0.879167914390564,0,1,65,81,0.4452054794520548,0.25096525096525096
146,0.8791453242301941,0,1,65,82,0.4421768707482993,0.25096525096525096
147,0.8781955242156982,0,1,65,83,0.4391891891891892,0.25096525096525096
148,0.8776564002037048,0,1,65,84,0.436241610738255,0.25096525096525096
149,0.8765775561332703,0,1,65,85,0.43333333333333335,0.25096525096525096
150,0.8761425018310547,1,0,66,85,0.4370860927152318,0.2548262548262548
151,0.8758465647697449,0,1,66,86,0.4342105263157895,0.2548262548262548
152,0.8751594424247742,0,1,66,87,0.43137254901960786,0.2548262548262548
153,0.8746627569198608,0,1,66,88,0.42857142857142855,0.2548262548262548
154,0.874108076095581,0,1,66,89,0.4258064516129032,0.2548262548262548
155,0.8739120364189148,0,1,66,90,0.4230769230769231,0.2548262548262548
156,0.8732231855392456,1,0,67,90,0.4267515923566879,0.25868725868725867
157,0.8726397156715393,0,1,67,91,0.4240506329113924,0.25868725868725867
158,0.8726270794868469,0,1,67,92,0.42138364779874216,0.25868725868725867
159,0.8723514080047607,0,1,67,93,0.41875,0.25868725868725867
160,0.8712363839149475,0,1,67,94,0.4161490683229814,0.25868725868725867
161,0.8712243437767029,0,1,67,95,0.41358024691358025,0.25868725868725867
162,0.8703216314315796,1,0,68,95,0.4171779141104294,0.2625482625482625
163,0.8702213764190674,0,1,68,96,0.4146341463414634,0.2625482625482625
164,0.8682999610900879,0,1,68,97,0.4121212121212121,0.2625482625482625
165,0.8682559728622437,0,1,68,98,0.40963855421686746,0.2625482625482625
166,0.8682042956352234,0,1,68,99,0.40718562874251496,0.2625482625482625
167,0.8681854009628296,1,0,69,99,0.4107142857142857,0.26640926640926643
168,0.8668584823608398,1,0,70,99,0.41420118343195267,0.2702702702702703
169,0.8663696646690369,0,1,70,100,0.4117647058823529,0.2702702702702703
170,0.8656802773475647,0,1,70,101,0.4093567251461988,0.2702702702702703
171,0.864813506603241,1,0,71,101,0.4127906976744186,0.27413127413127414
172,0.8640101552009583,0,1,71,102,0.41040462427745666,0.27413127413127414
173,0.8629204034805298,1,0,72,102,0.41379310344827586,0.277992277992278
174,0.8628715872764587,0,1,72,103,0.4114285714285714,0.277992277992278
175,0.8620356917381287,0,1,72,104,0.4090909090909091,0.277992277992278
176,0.8615289330482483,1,0,73,104,0.4124293785310734,0.28185328185328185
177,0.861456573009491,0,1,73,105,0.4101123595505618,0.28185328185328185
178,0.8609099984169006,0,1,73,106,0.40782122905027934,0.28185328185328185
179,0.8599668145179749,0,1,73,107,0.40555555555555556,0.28185328185328185
180,0.8587723970413208,0,1,73,108,0.40331491712707185,0.28185328185328185
181,0.8587494492530823,1,0,74,108,0.4065934065934066,0.2857142857142857
182,0.85808265209198,0,1,74,109,0.40437158469945356,0.2857142857142857
183,0.8579964637756348,1,0,75,109,0.4076086956521739,0.28957528957528955
184,0.8578320145606995,0,1,75,110,0.40540540540540543,0.28957528957528955
185,0.857045590877533,0,1,75,111,0.4032258064516129,0.28957528957528955
186,0.8560582995414734,0,1,75,112,0.40106951871657753,0.28957528957528955
187,0.8559694290161133,0,1,75,113,0.39893617021276595,0.28957528957528955
188,0.8558851480484009,0,1,75,114,0.3968253968253968,0.28957528957528955
189,0.8554022908210754,0,1,75,115,0.39473684210526316,0.28957528957528955
190,0.8550657629966736,1,0,76,115,0.39790575916230364,0.29343629343629346
191,0.8549652099609375,0,1,76,116,0.3958333333333333,0.29343629343629346
192,0.854764461517334,0,1,76,117,0.39378238341968913,0.29343629343629346
193,0.854569137096405,0,1,76,118,0.3917525773195876,0.29343629343629346
194,0.8532660007476807,1,0,77,118,0.39487179487179486,0.2972972972972973
195,0.8524627089500427,0,1,77,119,0.39285714285714285,0.2972972972972973
196,0.852436900138855,0,1,77,120,0.39086294416243655,0.2972972972972973
197,0.8521447777748108,0,1,77,121,0.3888888888888889,0.2972972972972973
198,0.8516095876693726,0,1,77,122,0.3869346733668342,0.2972972972972973
199,0.8513567447662354,0,1,77,123,0.385,0.2972972972972973
200,0.8505514860153198,0,1,77,124,0.38308457711442784,0.2972972972972973
201,0.8496562838554382,0,1,77,125,0.3811881188118812,0.2972972972972973
202,0.848007321357727,0,1,77,126,0.3793103448275862,0.2972972972972973
203,0.8479213714599609,1,0,78,126,0.38235294117647056,0.30115830115830117
204,0.8469685912132263,0,1,78,127,0.3804878048780488,0.30115830115830117
205,0.8459813594818115,0,1,78,128,0.3786407766990291,0.30115830115830117
206,0.8452209830284119,0,1,78,129,0.37681159420289856,0.30115830115830117
207,0.8442321419715881,1,0,79,129,0.3798076923076923,0.305019305019305
208,0.8441079258918762,0,1,79,130,0.37799043062200954,0.305019305019305
209,0.8439937233924866,0,1,79,131,0.3761904761904762,0.305019305019305
210,0.8436259627342224,0,1,79,132,0.3744075829383886,0.305019305019305
211,0.8433416485786438,0,1,79,133,0.37264150943396224,0.305019305019305
212,0.8429810404777527,0,1,79,134,0.37089201877934275,0.305019305019305
213,0.8429390788078308,0,1,79,135,0.3691588785046729,0.305019305019305
214,0.8418105244636536,0,1,79,136,0.3674418604651163,0.305019305019305
215,0.8414914011955261,0,1,79,137,0.36574074074074076,0.305019305019305
216,0.8413646817207336,0,1,79,138,0.3640552995391705,0.305019305019305
217,0.8408733606338501,0,1,79,139,0.3623853211009174,0.305019305019305
218,0.8403201699256897,0,1,79,140,0.3607305936073059,0.305019305019305
219,0.8393006920814514,0,1,79,141,0.35909090909090907,0.305019305019305
220,0.8390935659408569,0,1,79,142,0.3574660633484163,0.305019305019305
221,0.8389788269996643,0,1,79,143,0.35585585585585583,0.305019305019305
222,0.8386040329933167,0,1,79,144,0.3542600896860987,0.305019305019305
223,0.8377888202667236,0,1,79,145,0.35267857142857145,0.305019305019305
224,0.83673095703125,0,1,79,146,0.3511111111111111,0.305019305019305
225,0.8366900086402893,0,1,79,147,0.3495575221238938,0.305019305019305
226,0.8360432386398315,0,1,79,148,0.34801762114537443,0.305019305019305
227,0.8357985019683838,0,1,79,149,0.34649122807017546,0.305019305019305
228,0.8346670866012573,0,1,79,150,0.34497816593886466,0.305019305019305
229,0.8344866633415222,0,1,79,151,0.34347826086956523,0.305019305019305
230,0.8344423174858093,0,1,79,152,0.341991341991342,0.305019305019305
231,0.8343216776847839,0,1,79,153,0.34051724137931033,0.305019305019305
232,0.8341612219810486,1,0,80,153,0.34334763948497854,0.3088803088803089
233,0.8337268829345703,0,1,80,154,0.3418803418803419,0.3088803088803089
234,0.833677351474762,0,1,80,155,0.3404255319148936,0.3088803088803089
235,0.8332251906394958,0,1,80,156,0.3389830508474576,0.3088803088803089
236,0.832807719707489,0,1,80,157,0.33755274261603374,0.3088803088803089
237,0.8324252963066101,0,1,80,158,0.33613445378151263,0.3088803088803089
238,0.8316941857337952,0,1,80,159,0.33472803347280333,0.3088803088803089
239,0.8313048481941223,0,1,80,160,0.3333333333333333,0.3088803088803089
240,0.8312762379646301,1,0,81,160,0.3360995850622407,0.3127413127413127
241,0.8308391571044922,0,1,81,161,0.3347107438016529,0.3127413127413127
242,0.8305596709251404,0,1,81,162,0.3333333333333333,0.3127413127413127
243,0.8303597569465637,0,1,81,163,0.3319672131147541,0.3127413127413127
244,0.8298720121383667,0,1,81,164,0.3306122448979592,0.3127413127413127
245,0.8297348618507385,0,1,81,165,0.32926829268292684,0.3127413127413127
246,0.8290039300918579,0,1,81,166,0.32793522267206476,0.3127413127413127
247,0.8282371759414673,1,0,82,166,0.33064516129032256,0.3166023166023166
248,0.8281146883964539,0,1,82,167,0.3293172690763052,0.3166023166023166
249,0.8278005719184875,1,0,83,167,0.332,0.3204633204633205
250,0.8274854421615601,1,0,84,167,0.3346613545816733,0.32432432432432434
251,0.8269480466842651,0,1,84,168,0.3333333333333333,0.32432432432432434
252,0.8268382549285889,0,1,84,169,0.33201581027667987,0.32432432432432434
253,0.8266624808311462,0,1,84,170,0.33070866141732286,0.32432432432432434
254,0.8255164623260498,0,1,84,171,0.32941176470588235,0.32432432432432434
255,0.8255150318145752,0,1,84,172,0.328125,0.32432432432432434
256,0.8248348236083984,0,1,84,173,0.32684824902723736,0.32432432432432434
257,0.8236151933670044,0,1,84,174,0.32558139534883723,0.32432432432432434
258,0.823299765586853,0,1,84,175,0.32432432432432434,0.32432432432432434
259,0.8215124011039734,1,0,85,175,0.3269230769230769,0.3281853281853282
260,0.8207623958587646,0,1,85,176,0.32567049808429116,0.3281853281853282
261,0.8204938769340515,0,1,85,177,0.3244274809160305,0.3281853281853282
262,0.8202528953552246,0,1,85,178,0.3231939163498099,0.3281853281853282
263,0.8198224902153015,1,0,86,178,0.32575757575757575,0.33204633204633205
264,0.8195266723632812,0,1,86,179,0.32452830188679244,0.33204633204633205
265,0.8193321824073792,1,0,87,179,0.32706766917293234,0.3359073359073359
266,0.8189007639884949,0,1,87,180,0.3258426966292135,0.3359073359073359
267,0.8188551068305969,0,1,87,181,0.3246268656716418,0.3359073359073359
268,0.8187195062637329,0,1,87,182,0.32342007434944237,0.3359073359073359
269,0.8183003664016724,1,0,88,182,0.32592592592592595,0.33976833976833976
270,0.8180568218231201,0,1,88,183,0.3247232472324723,0.33976833976833976
271,0.8179227113723755,1,0,89,183,0.3272058823529412,0.3436293436293436
272,0.8176818490028381,0,1,89,184,0.326007326007326,0.3436293436293436
273,0.816845178604126,1,0,90,184,0.3284671532846715,0.3474903474903475
274,0.8167187571525574,0,1,90,185,0.32727272727272727,0.3474903474903475
275,0.816581666469574,0,1,90,186,0.32608695652173914,0.3474903474903475
276,0.8165106177330017,0,1,90,187,0.3249097472924188,0.3474903474903475
277,0.8163118958473206,0,1,90,188,0.3237410071942446,0.3474903474903475
278,0.8159456253051758,0,1,90,189,0.3225806451612903,0.3474903474903475
279,0.8156144618988037,1,0,91,189,0.325,0.35135135135135137
280,0.8150123953819275,0,1,91,190,0.3238434163701068,0.35135135135135137
281,0.8148939609527588,0,1,91,191,0.32269503546099293,0.35135135135135137
282,0.8147205710411072,0,1,91,192,0.3215547703180212,0.35135135135135137
283,0.8143802285194397,0,1,91,193,0.3204225352112676,0.35135135135135137
284,0.813805341720581,0,1,91,194,0.3192982456140351,0.35135135135135137
285,0.8136672973632812,1,0,92,194,0.32167832167832167,0.3552123552123552
286,0.8136591911315918,0,1,92,195,0.3205574912891986,0.3552123552123552
287,0.8118844032287598,0,1,92,196,0.3194444444444444,0.3552123552123552
288,0.8113612532615662,0,1,92,197,0.31833910034602075,0.3552123552123552
289,0.8110957145690918,0,1,92,198,0.31724137931034485,0.3552123552123552
290,0.8106209635734558,0,1,92,199,0.3161512027491409,0.3552123552123552
291,0.8104630708694458,0,1,92,200,0.3150684931506849,0.3552123552123552
292,0.8103236556053162,0,1,92,201,0.31399317406143346,0.3552123552123552
293,0.8103142976760864,0,1,92,202,0.3129251700680272,0.3552123552123552
294,0.809856653213501,0,1,92,203,0.31186440677966104,0.3552123552123552
295,0.8098322153091431,0,1,92,204,0.3108108108108108,0.3552123552123552
296,0.8096269369125366,0,1,92,205,0.30976430976430974,0.3552123552123552
297,0.809302568435669,1,0,93,205,0.31208053691275167,0.3590733590733591
298,0.8092396259307861,0,1,93,206,0.3110367892976589,0.3590733590733591
299,0.8091274499893188,0,1,93,207,0.31,0.3590733590733591
300,0.8088737726211548,0,1,93,208,0.3089700996677741,0.3590733590733591
301,0.8088518977165222,0,1,93,209,0.3079470198675497,0.3590733590733591
302,0.8087703585624695,0,1,93,210,0.3069306930693069,0.3590733590733591
303,0.808529257774353,0,1,93,211,0.3059210526315789,0.3590733590733591
304,0.808256983757019,0,1,93,212,0.30491803278688523,0.3590733590733591
305,0.8081673979759216,0,1,93,213,0.30392156862745096,0.3590733590733591
306,0.8081293106079102,0,1,93,214,0.30293159609120524,0.3590733590733591
307,0.8080065250396729,1,0,94,214,0.3051948051948052,0.36293436293436293
308,0.8077298998832703,0,1,94,215,0.3042071197411003,0.36293436293436293
309,0.8075411915779114,0,1,94,216,0.3032258064516129,0.36293436293436293
310,0.8069412708282471,1,0,95,216,0.3054662379421222,0.3667953667953668
311,0.8067207932472229,0,1,95,217,0.30448717948717946,0.3667953667953668
312,0.8066747188568115,0,1,95,218,0.3035143769968051,0.3667953667953668
313,0.8064469695091248,0,1,95,219,0.30254777070063693,0.3667953667953668
314,0.8063731789588928,0,1,95,220,0.30158730158730157,0.3667953667953668
315,0.8049114346504211,0,1,95,221,0.30063291139240506,0.3667953667953668
316,0.80489581823349,0,1,95,222,0.2996845425867508,0.3667953667953668
317,0.8045069575309753,0,1,95,223,0.29874213836477986,0.3667953667953668
318,0.8044922351837158,0,1,95,224,0.29780564263322884,0.3667953667953668
319,0.8042535781860352,0,1,95,225,0.296875,0.3667953667953668
320,0.8041117787361145,0,1,95,226,0.29595015576323985,0.3667953667953668
321,0.8037284016609192,0,1,95,227,0.2950310559006211,0.3667953667953668
322,0.803592324256897,0,1,95,228,0.29411764705882354,0.3667953667953668
323,0.8035589456558228,0,1,95,229,0.2932098765432099,0.3667953667953668
324,0.8027761578559875,0,1,95,230,0.2923076923076923,0.3667953667953668
325,0.8027592897415161,1,0,96,230,0.294478527607362,0.37065637065637064
326,0.8026684522628784,0,1,96,231,0.29357798165137616,0.37065637065637064
327,0.8025949597358704,1,0,97,231,0.29573170731707316,0.3745173745173745
328,0.8025400042533875,0,1,97,232,0.2948328267477204,0.3745173745173745
329,0.8020920753479004,0,1,97,233,0.29393939393939394,0.3745173745173745
330,0.8020173907279968,0,1,97,234,0.2930513595166163,0.3745173745173745
331,0.8018906116485596,0,1,97,235,0.2921686746987952,0.3745173745173745
332,0.8016752600669861,0,1,97,236,0.2912912912912913,0.3745173745173745
333,0.8014806509017944,0,1,97,237,0.2904191616766467,0.3745173745173745
334,0.8013585209846497,0,1,97,238,0.28955223880597014,0.3745173745173745
335,0.8013091087341309,0,1,97,239,0.28869047619047616,0.3745173745173745
336,0.8011503219604492,0,1,97,240,0.2878338278931751,0.3745173745173745
337,0.8010179400444031,0,1,97,241,0.2869822485207101,0.3745173745173745
338,0.8007122278213501,1,0,98,241,0.2890855457227139,0.3783783783783784
339,0.800670325756073,1,0,99,241,0.2911764705882353,0.38223938223938225
340,0.8004723787307739,0,1,99,242,0.2903225806451613,0.38223938223938225
341,0.8003996014595032,0,1,99,243,0.2894736842105263,0.38223938223938225
342,0.8003118634223938,0,1,99,244,0.2886297376093295,0.38223938223938225
343,0.8001939654350281,0,1,99,245,0.2877906976744186,0.38223938223938225
344,0.8001173734664917,1,0,100,245,0.2898550724637681,0.3861003861003861
