,Conf,TP,FP,cumTP,cumFP,Precision,Recall
115,0.9550374746322632,1,0,28,88,0.2413793103448276,0.12121212121212122
116,0.9549363851547241,1,0,29,88,0.24786324786324787,0.12554112554112554
117,0.954860270023346,0,1,29,89,0.2457627118644068,0.12554112554112554
118,0.9548112750053406,1,0,30,89,0.25210084033613445,0.12987012987012986
119,0.9546327590942383,0,1,30,90,0.25,0.12987012987012986
120,0.9539757966995239,0,1,30,91,0.24793388429752067,0.12987012987012986
121,0.9536054730415344,0,1,30,92,0.2459016393442623,0.12987012987012986
122,0.9535903930664062,0,1,30,93,0.24390243902439024,0.12987012987012986
123,0.9535270929336548,0,1,30,94,0.24193548387096775,0.12987012987012986
124,0.9532155990600586,0,1,30,95,0.24,0.12987012987012986
125,0.9531419277191162,0,1,30,96,0.23809523809523808,0.12987012987012986
126,0.9530264139175415,0,1,30,97,0.23622047244094488,0.12987012987012986
127,0.9529683589935303,0,1,30,98,0.234375,0.12987012987012986
128,0.9527286291122437,0,1,30,99,0.23255813953488372,0.12987012987012986
129,0.9524043798446655,0,1,30,100,0.23076923076923078,0.12987012987012986
130,0.9518690705299377,0,1,30,101,0.22900763358778625,0.12987012987012986
131,0.9516857266426086,0,1,30,102,0.22727272727272727,0.12987012987012986
132,0.9516241550445557,1,0,31,102,0.23308270676691728,0.1341991341991342
133,0.9512194991111755,0,1,31,103,0.23134328358208955,0.1341991341991342
134,0.9509192109107971,0,1,31,104,0.22962962962962963,0.1341991341991342
135,0.9507263898849487,0,1,31,105,0.22794117647058823,0.1341991341991342
136,0.9498504400253296,0,1,31,106,0.22627737226277372,0.1341991341991342
137,0.9495761394500732,0,1,31,107,0.2246376811594203,0.1341991341991342
138,0.9494179487228394,1,0,32,107,0.2302158273381295,0.13852813852813853
139,0.9487136602401733,0,1,32,108,0.22857142857142856,0.13852813852813853
140,0.9484386444091797,1,0,33,108,0.23404255319148937,0.14285714285714285
141,0.9481004476547241,0,1,33,109,0.2323943661971831,0.14285714285714285
142,0.9480324387550354,0,1,33,110,0.23076923076923078,0.14285714285714285
143,0.9473943710327148,1,0,34,110,0.2361111111111111,0.1471861471861472
144,0.9469443559646606,1,0,35,110,0.2413793103448276,0.15151515151515152
145,0.9469048380851746,0,1,35,111,0.23972602739726026,0.15151515151515152
146,0.9467164278030396,0,1,35,112,0.23809523809523808,0.15151515151515152
147,0.9462510943412781,1,0,36,112,0.24324324324324326,0.15584415584415584
148,0.9462224245071411,0,1,36,113,0.24161073825503357,0.15584415584415584
149,0.9460886120796204,0,1,36,114,0.24,0.15584415584415584
150,0.9459323883056641,1,0,37,114,0.24503311258278146,0.16017316017316016
151,0.9457895159721375,0,1,37,115,0.24342105263157895,0.16017316017316016
152,0.9457796812057495,0,1,37,116,0.24183006535947713,0.16017316017316016
153,0.9457188248634338,1,0,38,116,0.24675324675324675,0.1645021645021645
154,0.9447795748710632,0,1,38,117,0.24516129032258063,0.1645021645021645
155,0.9444185495376587,0,1,38,118,0.24358974358974358,0.1645021645021645
156,0.9443199038505554,0,1,38,119,0.24203821656050956,0.1645021645021645
157,0.9439851641654968,0,1,38,120,0.24050632911392406,0.1645021645021645
158,0.9436303973197937,0,1,38,121,0.2389937106918239,0.1645021645021645
159,0.9430103302001953,1,0,39,121,0.24375,0.16883116883116883
160,0.9429409503936768,1,0,40,121,0.2484472049689441,0.17316017316017315
161,0.9428468942642212,1,0,41,121,0.25308641975308643,0.1774891774891775
162,0.942443311214447,1,0,42,121,0.25766871165644173,0.18181818181818182
163,0.9423000812530518,0,1,42,122,0.25609756097560976,0.18181818181818182
164,0.9422324895858765,0,1,42,123,0.2545454545454545,0.18181818181818182
165,0.9421404004096985,0,1,42,124,0.25301204819277107,0.18181818181818182
166,0.9419694542884827,0,1,42,125,0.25149700598802394,0.18181818181818182
167,0.9415701031684875,0,1,42,126,0.25,0.18181818181818182
168,0.9412983655929565,0,1,42,127,0.2485207100591716,0.18181818181818182
169,0.9411593675613403,0,1,42,128,0.24705882352941178,0.18181818181818182
170,0.9406708478927612,1,0,43,128,0.25146198830409355,0.18614718614718614
171,0.9404180645942688,0,1,43,129,0.25,0.18614718614718614
172,0.9403106570243835,1,0,44,129,0.2543352601156069,0.19047619047619047
173,0.939661979675293,0,1,44,130,0.25287356321839083,0.19047619047619047
174,0.939567506313324,0,1,44,131,0.25142857142857145,0.19047619047619047
175,0.9394586682319641,0,1,44,132,0.25,0.19047619047619047
176,0.9394407868385315,0,1,44,133,0.24858757062146894,0.19047619047619047
177,0.9392879605293274,1,0,45,133,0.25280898876404495,0.19480519480519481
178,0.9390400052070618,0,1,45,134,0.25139664804469275,0.19480519480519481
179,0.9389205574989319,0,1,45,135,0.25,0.19480519480519481
180,0.938255786895752,0,1,45,136,0.24861878453038674,0.19480519480519481
181,0.9380818009376526,0,1,45,137,0.24725274725274726,0.19480519480519481
182,0.938079833984375,0,1,45,138,0.2459016393442623,0.19480519480519481
183,0.9375249147415161,0,1,45,139,0.24456521739130435,0.19480519480519481
184,0.9374557137489319,0,1,45,140,0.24324324324324326,0.19480519480519481
185,0.935387134552002,0,1,45,141,0.24193548387096775,0.19480519480519481
186,0.9352115392684937,0,1,45,142,0.24064171122994651,0.19480519480519481
187,0.9345284700393677,0,1,45,143,0.2393617021276596,0.19480519480519481
188,0.9345004558563232,1,0,46,143,0.24338624338624337,0.19913419913419914
189,0.9343899488449097,0,1,46,144,0.24210526315789474,0.19913419913419914
190,0.9343581795692444,0,1,46,145,0.24083769633507854,0.19913419913419914
191,0.934198796749115,1,0,47,145,0.24479166666666666,0.20346320346320346
192,0.9341983795166016,0,1,47,146,0.24352331606217617,0.20346320346320346
193,0.933261513710022,0,1,47,147,0.2422680412371134,0.20346320346320346
194,0.9325675368309021,0,1,47,148,0.24102564102564103,0.20346320346320346
195,0.9323400259017944,1,0,48,148,0.24489795918367346,0.2077922077922078
196,0.9322791695594788,0,1,48,149,0.2436548223350254,0.2077922077922078
197,0.9315577745437622,1,0,49,149,0.2474747474747475,0.21212121212121213
198,0.9314420223236084,1,0,50,149,0.25125628140703515,0.21645021645021645
199,0.9312466979026794,1,0,51,149,0.255,0.22077922077922077
200,0.9307627081871033,0,1,51,150,0.2537313432835821,0.22077922077922077
201,0.9304027557373047,0,1,51,151,0.2524752475247525,0.22077922077922077
202,0.9298836588859558,0,1,51,152,0.2512315270935961,0.22077922077922077
203,0.9294847249984741,0,1,51,153,0.25,0.22077922077922077
204,0.9290727376937866,0,1,51,154,0.24878048780487805,0.22077922077922077
205,0.9282227754592896,0,1,51,155,0.24757281553398058,0.22077922077922077
206,0.9278644323348999,0,1,51,156,0.2463768115942029,0.22077922077922077
207,0.9278520941734314,1,0,52,156,0.25,0.22510822510822512
208,0.9271369576454163,0,1,52,157,0.24880382775119617,0.22510822510822512
209,0.9270569086074829,0,1,52,158,0.24761904761904763,0.22510822510822512
210,0.9267409443855286,0,1,52,159,0.24644549763033174,0.22510822510822512
211,0.9254813194274902,0,1,52,160,0.24528301886792453,0.22510822510822512
212,0.9254617094993591,0,1,52,161,0.24413145539906103,0.22510822510822512
213,0.9252922534942627,0,1,52,162,0.24299065420560748,0.22510822510822512
214,0.9241899847984314,0,1,52,163,0.24186046511627907,0.22510822510822512
215,0.924176037311554,0,1,52,164,0.24074074074074073,0.22510822510822512
216,0.9234675168991089,0,1,52,165,0.23963133640552994,0.22510822510822512
217,0.9229745864868164,0,1,52,166,0.23853211009174313,0.22510822510822512
218,0.9212387204170227,0,1,52,167,0.2374429223744292,0.22510822510822512
219,0.9211798310279846,1,0,53,167,0.2409090909090909,0.22943722943722944
220,0.9211071133613586,1,0,54,167,0.24434389140271492,0.23376623376623376
221,0.9208664298057556,0,1,54,168,0.24324324324324326,0.23376623376623376
222,0.9206233620643616,0,1,54,169,0.242152466367713,0.23376623376623376
223,0.9201117157936096,0,1,54,170,0.24107142857142858,0.23376623376623376
224,0.9200966954231262,0,1,54,171,0.24,0.23376623376623376
225,0.9197601675987244,0,1,54,172,0.23893805309734514,0.23376623376623376
226,0.9196180701255798,1,0,55,172,0.2422907488986784,0.23809523809523808
227,0.9195715188980103,0,1,55,173,0.2412280701754386,0.23809523809523808
228,0.9194681644439697,0,1,55,174,0.24017467248908297,0.23809523809523808
229,0.9194388389587402,0,1,55,175,0.2391304347826087,0.23809523809523808
230,0.9191758036613464,0,1,55,176,0.23809523809523808,0.23809523809523808
231,0.9187115430831909,1,0,56,176,0.2413793103448276,0.24242424242424243
232,0.9185631275177002,1,0,57,176,0.2446351931330472,0.24675324675324675
233,0.9182223677635193,0,1,57,177,0.24358974358974358,0.24675324675324675
234,0.9179521203041077,0,1,57,178,0.2425531914893617,0.24675324675324675
235,0.9177845120429993,1,0,58,178,0.2457627118644068,0.2510822510822511
236,0.9176968336105347,0,1,58,179,0.24472573839662448,0.2510822510822511
237,0.9175962209701538,0,1,58,180,0.24369747899159663,0.2510822510822511
238,0.9170567393302917,0,1,58,181,0.24267782426778242,0.2510822510822511
239,0.9167216420173645,0,1,58,182,0.24166666666666667,0.2510822510822511
240,0.9159994721412659,0,1,58,183,0.24066390041493776,0.2510822510822511
241,0.9155040383338928,0,1,58,184,0.2396694214876033,0.2510822510822511
242,0.9153125286102295,0,1,58,185,0.23868312757201646,0.2510822510822511
243,0.9149506688117981,0,1,58,186,0.23770491803278687,0.2510822510822511
244,0.914901852607727,0,1,58,187,0.23673469387755103,0.2510822510822511
245,0.9148741364479065,1,0,59,187,0.23983739837398374,0.2554112554112554
246,0.9136918187141418,0,1,59,188,0.2388663967611336,0.2554112554112554
247,0.9129352569580078,0,1,59,189,0.23790322580645162,0.2554112554112554
248,0.9127992987632751,0,1,59,190,0.23694779116465864,0.2554112554112554
249,0.9127134680747986,0,1,59,191,0.236,0.2554112554112554
250,0.9120916128158569,0,1,59,192,0.2350597609561753,0.2554112554112554
251,0.9118334650993347,0,1,59,193,0.23412698412698413,0.2554112554112554
252,0.9110977053642273,0,1,59,194,0.233201581027668,0.2554112554112554
253,0.9108790755271912,0,1,59,195,0.23228346456692914,0.2554112554112554
254,0.9094683527946472,0,1,59,196,0.23137254901960785,0.2554112554112554
255,0.9085879325866699,0,1,59,197,0.23046875,0.2554112554112554
256,0.9084742665290833,0,1,59,198,0.22957198443579765,0.2554112554112554
257,0.9084116220474243,0,1,59,199,0.22868217054263565,0.2554112554112554
258,0.9082973003387451,0,1,59,200,0.2277992277992278,0.2554112554112554
259,0.9078981876373291,0,1,59,201,0.22692307692307692,0.2554112554112554
260,0.9077936410903931,0,1,59,202,0.2260536398467433,0.2554112554112554
261,0.9076151847839355,0,1,59,203,0.22519083969465647,0.2554112554112554
262,0.9068281054496765,0,1,59,204,0.22433460076045628,0.2554112554112554
263,0.9064033627510071,1,0,60,204,0.22727272727272727,0.2597402597402597
264,0.906254231929779,0,1,60,205,0.22641509433962265,0.2597402597402597
265,0.9060773253440857,0,1,60,206,0.22556390977443608,0.2597402597402597
266,0.9051874876022339,0,1,60,207,0.2247191011235955,0.2597402597402597
267,0.9046936631202698,0,1,60,208,0.22388059701492538,0.2597402597402597
268,0.9042783975601196,0,1,60,209,0.22304832713754646,0.2597402597402597
269,0.9040325880050659,0,1,60,210,0.2222222222222222,0.2597402597402597
270,0.9034934639930725,0,1,60,211,0.22140221402214022,0.2597402597402597
271,0.9033851027488708,1,0,61,211,0.22426470588235295,0.26406926406926406
272,0.9030842781066895,0,1,61,212,0.22344322344322345,0.26406926406926406
273,0.9030085206031799,0,1,61,213,0.22262773722627738,0.26406926406926406
274,0.9028964638710022,0,1,61,214,0.22181818181818183,0.26406926406926406
275,0.9025714993476868,1,0,62,214,0.2246376811594203,0.2683982683982684
276,0.9022683501243591,0,1,62,215,0.22382671480144403,0.2683982683982684
277,0.9011380076408386,0,1,62,216,0.22302158273381295,0.2683982683982684
278,0.9002090692520142,0,1,62,217,0.2222222222222222,0.2683982683982684
279,0.8997340202331543,1,0,63,217,0.225,0.2727272727272727
280,0.899641215801239,0,1,63,218,0.22419928825622776,0.2727272727272727
281,0.8986461758613586,0,1,63,219,0.22340425531914893,0.2727272727272727
282,0.8986102938652039,0,1,63,220,0.2226148409893993,0.2727272727272727
283,0.8982152342796326,0,1,63,221,0.22183098591549297,0.2727272727272727
284,0.8977844715118408,0,1,63,222,0.22105263157894736,0.2727272727272727
285,0.8974313735961914,0,1,63,223,0.2202797202797203,0.2727272727272727
286,0.8963371515274048,0,1,63,224,0.21951219512195122,0.2727272727272727
287,0.8962123990058899,0,1,63,225,0.21875,0.2727272727272727
288,0.8951917290687561,0,1,63,226,0.2179930795847751,0.2727272727272727
289,0.894832968711853,1,0,64,226,0.2206896551724138,0.27705627705627706
290,0.894787609577179,0,1,64,227,0.21993127147766323,0.27705627705627706
291,0.8944166898727417,1,0,65,227,0.2226027397260274,0.2813852813852814
292,0.8940730094909668,0,1,65,228,0.22184300341296928,0.2813852813852814
293,0.8939300179481506,1,0,66,228,0.22448979591836735,0.2857142857142857
294,0.8935554027557373,0,1,66,229,0.22372881355932203,0.2857142857142857
295,0.8934890627861023,0,1,66,230,0.22297297297297297,0.2857142857142857
296,0.8933422565460205,0,1,66,231,0.2222222222222222,0.2857142857142857
297,0.8930469751358032,0,1,66,232,0.2214765100671141,0.2857142857142857
298,0.8925658464431763,0,1,66,233,0.22073578595317725,0.2857142857142857
299,0.892230749130249,0,1,66,234,0.22,0.2857142857142857
300,0.8921092748641968,1,0,67,234,0.22259136212624583,0.29004329004329005
301,0.8920481204986572,0,1,67,235,0.22185430463576158,0.29004329004329005
302,0.8917328715324402,0,1,67,236,0.22112211221122113,0.29004329004329005
303,0.8915514945983887,0,1,67,237,0.22039473684210525,0.29004329004329005
304,0.8914561867713928,0,1,67,238,0.21967213114754097,0.29004329004329005
305,0.8910602927207947,0,1,67,239,0.21895424836601307,0.29004329004329005
306,0.890983521938324,0,1,67,240,0.2182410423452769,0.29004329004329005
307,0.890022873878479,0,1,67,241,0.21753246753246752,0.29004329004329005
308,0.8900014162063599,0,1,67,242,0.2168284789644013,0.29004329004329005
309,0.8894225358963013,1,0,68,242,0.21935483870967742,0.2943722943722944
310,0.8876868486404419,0,1,68,243,0.21864951768488747,0.2943722943722944
311,0.8876594305038452,0,1,68,244,0.21794871794871795,0.2943722943722944
312,0.886999785900116,1,0,69,244,0.22044728434504793,0.2987012987012987
313,0.886916995048523,0,1,69,245,0.2197452229299363,0.2987012987012987
314,0.886591911315918,0,1,69,246,0.21904761904761905,0.2987012987012987
315,0.8865041732788086,0,1,69,247,0.21835443037974683,0.2987012987012987
316,0.8863874077796936,0,1,69,248,0.21766561514195584,0.2987012987012987
317,0.8860406279563904,0,1,69,249,0.2169811320754717,0.2987012987012987
318,0.885757327079773,0,1,69,250,0.21630094043887146,0.2987012987012987
319,0.8855118751525879,0,1,69,251,0.215625,0.2987012987012987
320,0.8849945664405823,0,1,69,252,0.21495327102803738,0.2987012987012987
321,0.8844998478889465,0,1,69,253,0.21428571428571427,0.2987012987012987
322,0.8829600811004639,0,1,69,254,0.21362229102167182,0.2987012987012987
323,0.8825151324272156,0,1,69,255,0.21296296296296297,0.2987012987012987
324,0.8821706771850586,0,1,69,256,0.2123076923076923,0.2987012987012987
325,0.881184995174408,0,1,69,257,0.2116564417177914,0.2987012987012987
326,0.8807500004768372,0,1,69,258,0.21100917431192662,0.2987012987012987
327,0.880675733089447,0,1,69,259,0.21036585365853658,0.2987012987012987
328,0.880283772945404,0,1,69,260,0.20972644376899696,0.2987012987012987
329,0.8800950050354004,0,1,69,261,0.20909090909090908,0.2987012987012987
330,0.8800608515739441,1,0,70,261,0.21148036253776434,0.30303030303030304
331,0.8800549507141113,0,1,70,262,0.21084337349397592,0.30303030303030304
332,0.8799363970756531,1,0,71,262,0.2132132132132132,0.30735930735930733
333,0.879463255405426,0,1,71,263,0.2125748502994012,0.30735930735930733
334,0.8792151808738708,0,1,71,264,0.21194029850746268,0.30735930735930733
335,0.878749430179596,0,1,71,265,0.2113095238095238,0.30735930735930733
336,0.8787409663200378,1,0,72,265,0.21364985163204747,0.3116883116883117
337,0.8783964514732361,1,0,73,265,0.21597633136094674,0.31601731601731603
338,0.878190815448761,0,1,73,266,0.2153392330383481,0.31601731601731603
339,0.8775642514228821,1,0,74,266,0.21764705882352942,0.3203463203463203
340,0.8773068189620972,0,1,74,267,0.21700879765395895,0.3203463203463203
341,0.8772243857383728,1,0,75,267,0.21929824561403508,0.3246753246753247
342,0.8768688440322876,1,0,76,267,0.22157434402332363,0.329004329004329
343,0.8760754466056824,0,1,76,268,0.22093023255813954,0.329004329004329
344,0.8758512139320374,0,1,76,269,0.22028985507246376,0.329004329004329
345,0.8756629824638367,0,1,76,270,0.21965317919075145,0.329004329004329
346,0.8756285309791565,0,1,76,271,0.21902017291066284,0.329004329004329
347,0.8755896091461182,0,1,76,272,0.21839080459770116,0.329004329004329
348,0.8751907348632812,0,1,76,273,0.2177650429799427,0.329004329004329
349,0.8745012879371643,0,1,76,274,0.21714285714285714,0.329004329004329
350,0.8743935227394104,1,0,77,274,0.21937321937321938,0.3333333333333333
351,0.8736007809638977,0,1,77,275,0.21875,0.3333333333333333
352,0.8733006119728088,0,1,77,276,0.21813031161473087,0.3333333333333333
353,0.8730465769767761,0,1,77,277,0.2175141242937853,0.3333333333333333
354,0.8726200461387634,0,1,77,278,0.21690140845070421,0.3333333333333333
355,0.8726159334182739,0,1,77,279,0.21629213483146068,0.3333333333333333
356,0.872593343257904,0,1,77,280,0.21568627450980393,0.3333333333333333
357,0.8725758194923401,0,1,77,281,0.21508379888268156,0.3333333333333333
358,0.8709608316421509,0,1,77,282,0.21448467966573817,0.3333333333333333
359,0.870559811592102,0,1,77,283,0.21388888888888888,0.3333333333333333
360,0.8699819445610046,0,1,77,284,0.21329639889196675,0.3333333333333333
361,0.8688806295394897,0,1,77,285,0.212707182320442,0.3333333333333333
362,0.8683644533157349,0,1,77,286,0.21212121212121213,0.3333333333333333
363,0.8682753443717957,0,1,77,287,0.21153846153846154,0.3333333333333333
364,0.8682591915130615,0,1,77,288,0.21095890410958903,0.3333333333333333
365,0.8679995536804199,0,1,77,289,0.2103825136612022,0.3333333333333333
366,0.8678089380264282,0,1,77,290,0.2098092643051771,0.3333333333333333
367,0.8666465282440186,0,1,77,291,0.20923913043478262,0.3333333333333333
368,0.8659212589263916,0,1,77,292,0.2086720867208672,0.3333333333333333
369,0.8656942248344421,0,1,77,293,0.20810810810810812,0.3333333333333333
370,0.8655426502227783,0,1,77,294,0.20754716981132076,0.3333333333333333
371,0.8651714324951172,0,1,77,295,0.20698924731182797,0.3333333333333333
372,0.865142285823822,0,1,77,296,0.2064343163538874,0.3333333333333333
373,0.8651334047317505,0,1,77,297,0.20588235294117646,0.3333333333333333
374,0.8642915487289429,1,0,78,297,0.208,0.33766233766233766
375,0.8641770482063293,0,1,78,298,0.2074468085106383,0.33766233766233766
376,0.8639926314353943,0,1,78,299,0.20689655172413793,0.33766233766233766
377,0.8638646006584167,0,1,78,300,0.20634920634920634,0.33766233766233766
378,0.8637887239456177,1,0,79,300,0.20844327176781002,0.341991341991342
379,0.863434374332428,0,1,79,301,0.20789473684210527,0.341991341991342
380,0.8626955151557922,0,1,79,302,0.2073490813648294,0.341991341991342
381,0.8620879650115967,1,0,80,302,0.2094240837696335,0.3463203463203463
382,0.8620080351829529,0,1,80,303,0.20887728459530025,0.3463203463203463
